artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,lyrics

   This was precisely what Berma’s acting shewed me. This was what was meant by nobility, by intelligence of diction. Now I could appreciate the worth of a broad, poetical, powerful interpretation, or rather it was to this that those epithets were conventionally applied, but only as we give the names of Mars, Venus, Saturn to planets which have no place in classical mythology. We feel in one world, we think, we give names to things in another; between the two we can establish a certain correspondence, but not bridge the interval. It was quite narrow, this interval, this fault that I had had to cross when, that afternoon on which I went first to bear Berma, having strained my ears to catch every word, I had found some difficulty in correlating my ideas of ‘nobility of interpretation,’ of ‘originality,’ and had broken out in applause only after a moment of unconsciousness and as if my applause sprang not from my actual impression but was connected in some way with my preconceived ideas, with the pleasure that I found in saying to myself: “At last I am listening to Berma.” And the difference that there is between a person, or a work of art which is markedly individual and the idea of beauty, exists just as much between what they make us feel and the idea of love, or of admiration. Wherefore we fail to recognise them. I had found no pleasure in listening to Berma (any more than, earlier still, in seeing Gilberte). I had said to myself: “Well, I do not admire this.” But then I was thinking only of mastering the secret of Berma’s acting, I was preoccupied with that alone, I was trying to open my mind as wide as possible to receive all that her acting contained. I understood now that all this amounted to nothing more nor less than admiration

   This genius of which Berma’s rendering of the part was only the revelation, was it indeed the genius of Racine and nothing more?

   I thought so at first. I was soon to be undeceived when the curtain fell on the act from Phèdre, amid enthusiastic recalls from the audience, through which the old actress, beside herself with rage, drawing her little body up to its full height, turning sideways in her seat, stiffened the muscles of her face and folded her arms on her bosom to shew that she was not joining the others in their applause, and to make more noticeable a protest which to her appeared sensational though it passed unperceived. The piece that followed was one of those novelties which at one time I had expected, since they were not famous, to be inevitably trivial and of no general application, devoid as they were of any existence outside the performance that was being given of them at the moment. But I had not with them as with a classic the disappointment of seeing the infinity and eternity of a masterpiece occupy no more space or time than the width of the footlights and the length of a performance which would finish it as effectively as a piece written for the occasion. Besides, at every fresh passage which, I felt, had appealed to the audience and would onc day be famous, in place of the fame which it was prevented from having won in the past I added that which it would enjoy in the future, by a mental process the converse of that which consists in imagining masterpieces on the day of their first thin performance, when it seemed inconceivable that a title which no one had ever heard before could one day be set, bathed in the same mellow light, beside those of the author’s other works. And this part would be set one day in the list of her finest impersonations, next to that of Phèdre. Not that in itself it was not destitute of all literary merit. But Berma was as sublime in one as in the other. I realised then that the work of the playwright was for the actress no more than the material, the nature of which was comparatively unimportant, for the creation of her masterpiece of interpretation, just as the great painter whom I had met at Balbec, Elstir, had found the inspiration for two pictures of equal merit in a school building without any character and a cathedral which was in itself a work of art. And as the painter dissolves houses, carts, people, in some broad effect of light which makes them all alike, so Berma spread out great sheets of terror or tenderness over words that were all melted together in a common mould, lowered or raised to one level, which a lesser artist would have carefully detached from one another. No doubt each of them had an inflexion of its own, and Berma’s diction did not prevent one from catching the rhythm of the verse. Is it not already a first element of ordered complexity, of beauty, when, on hearing a rhyme, that is to say something which is at once similar to and different from the preceding rhyme, which was prompted by it, but introduces the variety of a new idea, one is conscious of two systems overlapping each other, one intellectual, the other prosodie? But Berma at the same time made her words, her lines, her whole speeches even, flow into lakes of sound vaster than themselves, at the margins of which it was a joy to see them obliged to stop, to break off; thus it is that a poet takes pleasure in making hesitate for a moment at the rhyming point the word which is about to spring forth, and a composer in merging the various words of his libretto in a single rhythm which contradicts, captures and controls them. Thus into the prose sentences of the modern playwright as into the poetry of Racine Berma managed to introduce those vast images of grief, nobility, passion, which were the masterpieces of her own personal art, and in which she could be recognised as, in the portraits which he has made of different sitters, we recognise a painter

   I had no longer any desire, as on the former occasion, to be able to arrest and perpetuate Berma’s attitudes, the fine colour effect which she gave for a moment only in a beam of limelight which at once faded never to reappear, nor to make her repeat a single line a hundred times over. I realised that my original desire had been more exacting than the intentions of the poet, the actress, the great decorative artist who supervised her productions, and that that charm which floated over a line as it was spoken, those unstable poses perpetually transformed into others, those successive pictures were the transient result, the momentary object, the changing masterpiece which the art of the theatre undertook to create and which would perish were an attempt made to fix it for all time by a too much enraptured listener. I did not even make a resolution to come back another day and hear Berma again. I was satisfied with her; it was when I admired too keenly not to be disappointed by the object of my admiration, whether that object were Gilberte or Berma, that I demanded in advance, of the impression to be received on the morrow, the pleasure that yesterday’s impression had refused to afford me. Without seeking to analyse the joy which I had begun now to feel, and might perhaps have been turning to some more profitable use, I said to myself, as in the old days I might have said to one of my schoolfellows: “Certainly, I put Berma first!” not without a confused feeling that Berma’s genius was not, perhaps, very accurately represented by this affirmation of my preference, or this award to her of a ‘first’ place, whatever the peace of mind that it might incidentally restore to me

   Just as the curtain was rising on this second play I looked up at Mme. de Guermantes’s box. The Princess was in the act — by a movement that called into being an exquisite line which my mind pursued into the void — of turning her head towards the back of the box; her party were all standing, and also turning towards the back, and between the double hedge which they thus formed, with all the assurance, the grandeur of the goddess that she was, but with a strange meekness which so late an arrival, making every one else get up in the middle of the performance, blended with the white muslin in which she was attired, just as an adroitly compounded air of simplicity, shyness and confusion tempered her triumphant smile, the Duchesse de Guermantes, who had at that moment entered the box, came towards her cousin, made a profound obeisance to a young man with fair hair who was seated in the front row, and turning again towards the amphibian monsters who were floating in the recesses of the cavern, gave to these demi-gods of the Jockey Club — who at that moment, and among them all M. de Palancy in particular, were the men whom I should most have liked to be — the familiar ‘good evening’ of an old and intimate friend, an allusion to the daily sequence of her relations with them during the last fifteen years. I felt the mystery, but could not solve the riddle of that smiling gaze which she addressed to her friends, in the azure brilliance with which it glowed while she surrendered her hand to one and then to another, a gaze which, could I have broken up its prism, analysed its crystallisation, might perhaps have revealed to me the essential quality of the unknown form of life which became apparent in it at that moment. The Duc de Guermantes followed his wife, the flash of his monocle, the gleam of his teeth, the whiteness of his carnation or of his pleated shirt-front scattering, to make room for their light, the darkness of his eyebrows, lips and coat; with a wave of his outstretched hand which he let drop on to their shoulders, vertically, without moving his head, he commanded the inferior monsters, who were making way for him, to resume their seats, and made a profound bow to the fair young man. One would have said that the Duchess had guessed that her cousin, of whom, it was rumoured, she was inclined to make fun for what she called her ‘exaggerations’ (a name which, from her own point of view, so typically French and restrained, would naturally be applied to the poetry and enthusiasm of the Teuton), would be wearing this evening one of those costumes in which the Duchess thought of her as ‘dressed up,’ and that she had decided to give her a lesson in good taste. Instead of the wonderful downy plumage which, from the crown of the Princess’s head, fell and swept her throat, instead of her net of shells and pearls, the Duchess wore in her hair only a simple aigrette, which, rising above her arched nose and level eyes, reminded one of the crest on the head of a bird. Her neck and shoulders emerged from a drift of snow-white muslin, against which fluttered a swansdown fan, but below this her gown, the bodice of which had for its sole ornament innumerable spangles (either little sticks and beads of metal, or possibly brilliants), moulded her figure with a precision that was positively British. But different as their two costumes were, after the Princess had given her cousin the chair in which she herself had previously been sitting, they could be seen turning to gaze at one another in mutual appreciation

   Possibly a smile would curve the lips of Mme. de Guermantes when next day she referred to the headdress, a little too complicated, which the Princess had worn, but certainly she would declare that it had been, all the same, quite lovely, and marvellously arranged; and the Princess, whose own tastes found something a little cold, a little austere, a little ‘tailor-made’ in her cousin’s way of dressing, would discover in this rigid sobriety an exquisite refinement. Moreover the harmony that existed between them, the universal and pre-established gravitation exercised by their upbringing, neutralised the contrasts not only in their apparel but in their attitude. By those invisible magnetic longitudes which the refinement of their manners traced between them the expansive nature of the Princess was stopped short, while on the other side the formal correctness of the Duchess allowed itself to be attracted and relaxed, turned to sweetness and charm. As, in the play which was now being performed, to realise how much personal poetry Berma extracted from it one had only to entrust the part which she was playing, which she alone could play, to no matter what other actress, so the spectator who should raise his eyes to the balcony might see in two smaller boxes there how an ‘arrangement’ supposed to suggest that of the Princesse de Guermantes simply made the Baronne de Morienval appear eccentric, pretentious and ill-bred, while an effort, as painstaking as it must have been costly, to imitate the clothes and style of the Duchesse de Guermantes only made Mme. de Cambremer look like some provincial schoolgirl, mounted on wires, rigid, erect, dry, angular, with a plume of raven’s feathers stuck vertically in her hair. Perhaps the proper place for this lady was not a theatre in which it was only with the brightest stars of the season that the boxes (even those in the highest tier, which from below seemed like great hampers brimming with human flowers and fastened to the gallery on which they stood by the red cords of their plush-covered partitions) composed a panorama which deaths, scandals, illnesses, quarrels would soon alter, but which this evening was held motionless by attention, heat, giddiness, dust, smartness or boredom, in that so to speak everlasting moment of unconscious waiting and calm torpor which, in retrospect, seems always to have preceded the explosion of a bomb or the first flicker of a fire

   The explanation of Mme. de Cambremer’s presence on this occasion was that the Princesse de Parme, devoid of snobbishness as are most truly royal personages, and to make up for this devoured by a pride in and passion for charity which held an equal place in her heart with her taste for what she believed to be the Arts, had bestowed a few boxes here and there upon women like Mme. de Cambremer who were not numbered among the highest aristocratic society but with whom she was connected in various charitable undertakings. Mme. de Cambremer never took her eyes off the Duchesse and Princesse de Guermantes, which was all the simpler for her since, not being actually acquainted with either, she could not be suspected of angling for recognition. Inclusion in the visiting lists of these two great ladies was nevertheless the goal towards which she had been marching for the last ten years with untiring patience. She had calculated that she might reach it, possibly, in five years more. But having been smitten by a relentless malady, the inexorable character of which — for she prided herself upon her medical knowledge — she thought she knew, she was afraid that she might not live so long. This evening she was happy at least in the thought that all these women whom she barely knew would see in her company a man who was one of their own set, the young Marquis de Beausergent, Mme. d’Argencourt’s brother, who moved impartially in both worlds and with whom the women of the second were greatly delighted to bedizen themselves before the eyes of those of the first. He was seated behind Mme. de Cambremer on a chair placed at an angle, so that he might rake the other boxes with his glasses. He knew everyone in the house, and, to greet his friends, with the irresistible charm of his beautifully curved figure, and fine fair head, he half rose from his seat, stiffening his body, a smile brightening his blue eyes, with a blend of deference and detachment, a picture delicately engraved, in its rectangular frame, and placed at an angle to the wall, like one of those old prints which portray a great nobleman in his courtly pride. He often accepted these invitations to go with Mme. de Cambremer to the play. In the theatre itself, and on their way out, in the lobby, he stood gallantly by her side in the thick of the throng of more brilliant friends whom he saw about him, and to whom he refrained from speaking, to avoid any awkwardness, just as though he had been in doubtful company. If at such moments there swept by him the Princesse de Guermantes, lightfoot and fair as Diana, letting trail behind her the folds of an incomparable cloak, turning after her every head and followed by every eye (and, most of all, by Mme. de Cambremer’s), M. de Beausergent would become absorbed in conversation with his companion, acknowledging the friendly and dazzling smile of the Princess only with constraint, under compulsion, and with the well-bred reserve, the considerate coldness of a person whose friendliness might at the moment have been inconvenient

   Had not Mme. de Cambremer known already that the box belonged to the Princess, she could still have told that the Duchesse de Guermantes was the guest from the air of keener interest with which she was surveying the spectacle of stage and stalls, out of politeness to her hostess. But simultaneously with this centrifugal force, an equal and opposite force generated by the same desire to be sociable drew her attention back to her own attire, her plume, her necklace, her bodice and also to that of the Princess, whose subject, whose slave her cousin seemed thus to proclaim herself, come thither solely to see her, ready to follow her elsewhere should it have taken the fancy of the official occupant of the box to rise and leave, and regarding as composed merely of strangers, worth looking at simply as curiosities, the rest of the house, in which, nevertheless, she numbered many friends to whose boxes she regularly repaired on other evenings and with regard to whom she never failed on those occasions to demonstrate a similar loyalism, exclusive, conditional and hebdomadary. Mme. de Cambremer was surprised to see her there that evening. She knew that the Duchess was staying on very late at Guermantes, and had supposed her to be there still. But she had been told, also, that sometimes, when there was some special function in Paris which she considered it worth her while to attend, Mme. de Guermantes would order one of her carriages to be brought round as soon as she had taken tea with the guns, and, as the sun was setting, start out at a spanking pace through the gathering darkness of the forest, then over the high road, to join the train at Combray and so be in Paris the same evening. “Perhaps she has come up from Guermantes on purpose to hear Berma,” thought Mme. de Cambremer, and marvelled at the thought. And she remembered having heard Swann say in that ambiguous jargon which he used in common with M. de Charlus: “The Duchess is one of the noblest souls in Paris, the cream of the most refined, the choicest society.” For myself, who derived from the names Guermantes, Bavaria and Condé what I imagined to be the life, the thoughts of the two cousins (I could no longer so ascribe their faces, having seen them), I would rather have had their opinion of Phèdre than that of the greatest critic in the world. For in his I should have found merely intellect, an intellect superior to my own but similar in kind. But what the Duchesse and Princesse de Guermantes might think, an opinion which would have furnished me with an invaluable clue to the nature of these two poetic creatures, I imagined with the aid of their names, I endowed with an irrational charm, and, with the thirst, the longing of a fever-stricken wretch, what I demanded that their opinion of Phèdre should yield to me was the charm of the summer afternoons that I had spent in wandering along the Guermantes way

   Mme. de Cambremer was trying to make out how exactly the cousins were dressed. For my own part, I never doubted that their garments were peculiar to themselves, not merely in the sense in which the livery with red collar or blue facings had belonged once exclusively to the houses of Guermantes and Condé, but rather as is peculiar to a bird the plumage which, as well as being a heightening of its beauty, is an extension of its body. The toilet of these two ladies seemed to me like a materialisation, snow-white or patterned with colour, of their internal activity, and, like the gestures which I had seen the Princesse de Guermantes make, with no doubt in my own mind that they corresponded to some idea latent in hers, the plumes which swept downward from her brow, and her cousin’s glittering spangled bodice seemed each to have a special meaning, to be to one or the other lady an attribute which was hers and hers alone, the significance of which I would eagerly have learned; the bird of paradise seemed inseparable from its wearer as her peacock is from Juno, and I did not believe that any other woman could usurp that spangled bodice, any more than the fringed and flashing aegis of Minerva. And when I turned my eyes to their box, far more than on the ceiling of the theatre, painted with cold and lifeless allegories, it was as though I had seen, thanks to a miraculous rending of the clouds that ordinarily veiled it, the Assembly of the Gods in the act of contemplating the spectacle of mankind, beneath a crimsor canopy, in a clear lighted space, between two pillars of Heaven. I gazed on this brief transfiguration with a disturbance which was partly soothed by the feeling that I myself was unknown to these Immortals; the Duchess had indeed seen me once with her husband, but could surely have kept no memory of that, and it gave me no pain that she found herself, owing to the place that she occupied in the box, in a position to gaze down upon the nameless, collective madrepores of the public in the stalls, for I had the happy sense that my own personality had been dissolved in theirs, when, at the moment in which, by the force of certain optical laws, there must, I suppose, have come to paint itself on the impassive current of those blue eyes the blurred outline of the protozoon, devoid of any individual existence, which was myself, I saw a ray illumine them; the Duchess, goddess turned woman, and appearing in that moment a thousand times more lovely, raised, pointed in my direction the white-gloved hand which had been resting on the balustrade of the box, waved it at me in token of friendship; my gaze felt itself trapped in the spontaneous incandescence of the flashing eyes of the Princess, who had unconsciously set them ablaze merely by turning her head to see who it might be that her cousin was thus greeting, while the Duchess, who had remembered me, showered upon me the sparkling and celestial torrent of her smile

   And now every morning, long before the hour at which she would appear, I went by a devious course to post myself at the corner of the street along which she generally came, and, when the moment of her arrival seemed imminent, strolled homewards with an air of being absorbed in something else, looking the other way and raising my eyes to her face as I drew level with her, but as though I had not in the least expected to see her. Indeed, for the first few mornings, so as to be sure of not missing her, I waited opposite the house. And every time that the carriage gate opened (letting out one after another so many people who were none of them she for whom I was waiting) its grinding rattle continued in my heart in a series of oscillations which it took me a long time to subdue. For never was devotee of a famous actress whom he did not know, posting himself and patrolling the pavement outside the stage door, never was angry or idolatrous crowd, gathered to insult or to carry in triumph through the streets the condemned assassin or the national hero whom it believes to be on the point of coming whenever a sound is heard from the inside of the prison or the palace, never were these so stirred by their emotion as I was, awaiting the emergence of this great lady who in her simple attire was able, by the grace of her movements (quite different from the gait she affected on entering a drawing-room or a box), to make of her morning walk — and for me there was no one in the world but herself out walking — a whole poem of elegant refinement and the finest ornament, the most curious flower of the season. But after the third day, so that the porter should not discover my stratagem, I betook myself much farther afield, to some point upon the Duchess’s usual route. Often before that evening at the theatre I had made similar little excursions before luncheon when the weather was fine; if it had been raining, at the first gleam of sunshine I would hasten downstairs to take a turn, and if, suddenly, coming towards me, on the still wet pavement changed by the sun into a golden lacquer, in the transformation scene of a crossroads dusty with a grey mist which the sun tanned and gilded, I caught sight of a schoolgirl followed by her governess or of a dairy-maid with her white sleeves, I stood motionless, my hand pressed to my heart which was already leaping towards an unexplored form of life; I tried to bear in mind the street, the time, the number of the door through which the girl (whom I followed sometimes) had vanished and failed to reappear. Fortunately the fleeting nature of these cherished images, which I promised myself that I would make an effort to see again, prevented them from fixing themselves with any vividness in my memory. No matter, I was less sad now at the thought of my own ill health, of my never having summoned up courage to set to work, to begin a book, the world appeared to me now a pleasanter place to live in, life a more interesting experience now that I had learned that the streets of Paris, like the roads round Balbec, were aflower with those unknown beauties whom I had so often sought to evoke from the woods of Méséglise, each one of whom aroused a sensual longing which she alone appeared capable of assuaging

   On coming home from the Opéra-Comique I had added for next morning to the list of those which for some days past I had been hoping to meet again the form of Mme. de Guermantes, tall, with her high-piled crown of silky, golden hair; with the kindness promised me in the smile which she had directed at me from her cousin’s box. I would follow the course which Françoise had told me that the Duchess generally took, and I would try at the same time, in the hope of meeting two girls whom I had seen a few days earlier, not to miss the break-up of their respective class and catechism. But in the mean time, ever and again, the scintillating smile of Mme. de Guermantes, the pleasant sensation it had given me, returned. And without exactly knowing what I was doing, I tried to find a place for them (as a woman studies the possible effect on her dress of some set of jewelled buttons that have just been given her) beside the romantic ideas which I had long held and which Albertine’s coldness, Gisèle’s premature departure, ana before them my deliberate and too long sustained separation from Gilberte, had set free (the idea, for instance of being loved by a woman, of having a life in common with her); next, it had been the image of one or other of the two girls seen in the street that I brought into relation with those ideas, to which immediately afterwards I was trying to adapt my memory of the Duchess. Compared with those ideas my memory of Mme. de Guermantes at the Opéra-Comique was a very little thing, a tiny star twinkling beside the long tail of a blazing comet; moreover I had been quite familiar with the ideas long before I came to know Mme. de Guermantes; my memory of her, on the contrary, I possessed but imperfectly; every now and then it escaped me; it was during the hours when, from floating vaguely in my mind in the same way as the images of various other pretty women, it passed gradually into a unique and definite association — exclusive of every other feminine form — with those romantic ideas of so much longer standing than itself, it was during those few hours in which I remembered it most clearly that I ought to have taken steps to find out exactly what it was; but I did not then know the importance which it was to assume for me; it was pleasant merely as a first private meeting with Mme. de Guermantes inside myself, it was the first, the only accurate sketch, the only one taken from life, the only one that was really Mme. de Guermantes; during the few hours in which I was fortunate enough to retain it without having the sense to pay it any attention, it must all the same have been charming, that memory, since it was always to it, and quite freely moreover, to that moment, without haste, without strain, without the slightest compulsion or anxiety, that my ideas of love returned; then, as gradually those ideas fixed it more definitely, it acquired from them a proportionately greater strength but itself became more vague; presently I could no longer recapture it; and in my dreams I probably altered it completely, for whenever I saw Mme. de Guermantes I realised the difference — never twice, as it happened, the same — between what I had imagined and what I saw. And now every morning, certainly at the moment when Mme. de Guermantes emerged from her gateway at the top of the street I saw again her tall figure, her face with its bright eyes and crown of silken hair — all the things for which I was there waiting; but, on the other hand, a minute or two later, when, having first turned my eyes away so as to appear not to be waiting for this encounter which I had come out to seek, I raised them to look at the Duchess at the moment in which we converged, what I saw then were red patches (as to which I knew not whether they were due to the fresh air or to a faulty complexion) on a sullen face which with the curtest of nods, a long way removed from the affability of the Phèdre evening, acknowledged my salute, which I addressed to her daily with an air of surprise, and which did not seem to please her. And yet, after a few days, during which the memory of the two girls fought against heavy odds for the mastery of my amorous feelings against that of Mme. de Guermantes, it was in the end the latter which, as though of its own accord, generally prevailed while its competitors withdrew; it was to it that I finally found myself, deliberately moreover, and as though by preference and for my own pleasure, to have transferred all my thoughts of love. I had ceased to dream of the little girls coming from their catechism, or of a certain dairy-maid; and yet I had also lost all hope of encountering in the street what I had come out to seek, either the affection promised to me, at the theatre, in a smile, or the profile, the bright face beneath its pile of golden hair which were so only when seen from afar. Now I should not even have been able to say what Mme. de Guermantes was like, by what I recognised her, for every day, in the picture which she presented as a whole, the face was different, as were the dress and the hat

   Why did I one morning, when I saw bearing down on me beneath a violet hood a sweet, smooth face whose charms were symmetrically arranged about a pair of blue eyes, a face in which the curve of the nose seemed to have been absorbed, gauge from a joyous commotion in my bosom that I was not going to return home without having caught a glimpse of Mme. de Guermantes; and on the next feel the same disturbance, affect the same indifference, turn away my eyes in the same careless manner as on the day before, on the apparition, seen in profile as she crossed from a side street and crowned by a navy-blue toque, of a beak-like nose bounding a flushed cheek chequered with a piercing eye, like some Egyptian deity? Once it was not merely a woman with a bird’s beak that I saw but almost the bird itself; the outer garments, even the toque of Mme. de Guermantes were of fur, and since she thus left no cloth visible, she seemed naturally furred, like certain vultures whose thick, smooth, dusky, downy plumage suggests rather the skin of a wild beast. From the midst of this natural plumage, the tiny head arched out its beak and the two eyes on its surface were piercing-keen and blue

   One day I had been pacing up and down the street for hours on end without a vestige of Mme. de Guermantes when suddenly, inside a pastrycook’s shop tucked in between two of the mansions of this aristocratic and plebeian quarter, there appeared, took shape the vague and unfamiliar face of a fashionably dressed woman who was asking to see some little cakes, and, before I had had time to make her out, there shot forth at me like a lightning flash, reaching me sooner than its accompaniment of thunder, the glance of the Duchess; another time, having failed to meet her and hearing twelve strike, I realised that it was not worth my while to wait for her any longer, I Was sorrowfully making my way homewards; and, absorbed in my own disappointment, looking absently after and not seeing a carriage that had overtaken me, I realised suddenly that the movement of her head which I saw a lady make through the carriage window was meant for me, and that this lady, whose features, relaxed and pale, or it might equally be tense and vivid, composed, beneath a round hat which nestled at the foot of a towering plume, the face of a stranger whom I had supposed that I did not know, was Mme. de Guermantes, by whom I had let myself be greeted without so much as acknowledging her bow. And sometimes I came upon her as I entered the gate, standing outside the lodge where the detestable porter whose scrutinous eye I loathed and dreaded was in the act of making her a profound obeisance and also, no doubt, his daily report. For the entire staff of the Guermantes household, hidden behind the window curtains, were trembling as they watched a conversation which they were unable to overhear, but which meant as they very well knew that one or other of them would certainly have his ‘day out’ stopped by the Duchess to whom this Cerberus was betraying him. In view of the whole series of different faces which Mme. Guermantes displayed thus one after another, faces that occupied a relative and varying extent, contracted one day, vast the next, in her person and attire as a whole, my love was not attached to any one of those changeable and ever-changing elements of flesh and fabric which replaced one another as day followed day, and which she could modify, could almost entirely reconstruct without altering my disturbance because beneath them, beneath the new collar and the strange cheek, I felt that it was still Mme. de Guermantes. What I loved was the invisible person who set all this outward show in motion, her whose hostility so distressed me, whose approach set me trembling, whose life I would fain have made my own and driven out of it her friends. She might flaunt a blue feather or shew a fiery cheek without her actions’ losing their importance for me

   I should not myself have felt that Mme. de Guermantes was tired of meeting me day after day, had I not learned it indirectly by reading it on the face, stiff with coldness, disapproval and pity which Françoise shewed when she was helping me to get ready for these morning walks. The moment I asked her for my outdoor things I felt a contrary wind arise in her worn and battered features. I made no attempt to win her confidence, for I knew that I should not succeed. She had, for at once discovering any unpleasant thing that might have happened to my parents or myself, a power the nature of which I have never been able to fathom. Perhaps it was not supernatural, but was to be explained by sourees of information that were open to her alone: as it may happen that the news which often reaches a savage tribe several days before the post has brought it to the European colony has really been transmitted to them not by telepathy but from hill-top to hill-top by a chain of beacon fires. So, in the particular instance of my morning walks, possibly Mme. de Guermantes’s servants had heard their mistress say how tired she was of running into me every day without fail wherever she went, and had repeated her remarks to Françoise. My parents might, it is true, have attached some servant other than Françoise to my person, still I should have been no better off. Françoise was in a sense less of a servant than the others. In her way of feeling things, of being kind and pitiful, hard and distant, superior and narrow, of combining a white skin with red hands, she was still the village maiden whose parents had had ‘a place of their own’ but having come to grief had been obliged to put her into service. Her presence in our household was the country air, the social life of a farm of fifty years ago wafted to us by a sort of reversal of the normal order of travel whereby it is the place that comes to visit the person. As the glass cases in a local museum are filled with specimens of the curious handiwork which the peasants still carve or embroider or whatever it may be in certain parts of the country, so our flat in Paris was decorated with the words of Françoise, inspired by a traditional local sentiment and governed by extremely ancient laws. And she could in Paris find her way back as though by clues of coloured thread to the songbirds and cherry trees of her childhood, to her mother’s deathbed, which she still vividly saw. But in spite of all this wealth of background, once she had come to Paris and had entered our service she had acquired — as, obviously, anyone else coming there in her place would have acquired — the ideas, the system of interpretation used by the servants on the other floors, compensating for the respect which she was obliged to shew to us by repeating the rude words that the cook on the fourth floor had used to her mistress, with a servile gratification so intense that, for the first time in our lives, feeling a sort of solidarity between ourselves and the detestable occupant of the fourth floor flat, we said to ourselves that possibly we too were ‘employers’ after all. This alteration in Françoise’» character was perhaps inevitable. Certain forms of existence are so abnormal that they are bound to produce certain characteristic faults; such was the life led by the King at Versailles among his courtiers, a life as strange as that of a Pharaoh or a Doge — and, far more even than his, the life of his courtiers. The life led by our servants is probably of an even more monstrous abnormality, which only its familiarity can prevent us from seeing. But it was actually in details more intimate still that I should have been obliged, if I had dismissed Françoise, to keep the same servant. For various others might, in years to come, enter my service; already furnished with the defects common to all servants, they underwent nevertheless a rapid transformation with me. As, in the rules of tactics, an attack in one sector compels a counter-attack in another, so as not to be hurt by the asperities of my nature, all of them effected in their own an identical resilience, always at the same points, and to make up for this took advantage of the gaps in my line to thrust out advanced posts. Of these gaps I knew nothing, any more than of the salients to which they gave rise, precisely because they were gaps. But my servants, by gradually becoming spoiled, taught me of their existence. It was from the defects which they invariably acquired that I learned what were my own natural and invariable shortcomings; their character offered me a sort of negative plate of my own. We had always laughed, my mother and I, at Mme. Sazerat, who used, in speaking of her servants, expressions like ‘the lower orders’ or ‘the servant class.’ But I am bound to admit that what made it useless to think of replacing Françoise by anyone else was that her successor would inevitably have belonged just as much to the race of servants in general and to the class of my servants in particular

